~id,~label,type:String,balance:Double,bank_name:String,status:String,created_date:Date,fraud_flag:Boolean
A000788202,account,savings,459104.7,IDBI Bank,active,2025-04-05T22:16:53Z,False
A000788203,account,checking,49601.85,Punjab National Bank,active,2022-12-30T22:16:53Z,False
A000788204,account,savings,448347.64,Kotak Mahindra Bank,active,2024-02-22T22:16:53Z,False
A000788301,account,savings,182367.7,IDBI Bank,active,2024-11-13T22:16:53Z,False
A000788302,account,credit,-41039.73,Indian Overseas Bank,active,2023-01-15T22:16:53Z,False
A000788303,account,credit,-43815.01,ICICI Bank,active,2025-05-26T22:16:53Z,False
A000788401,account,savings,461490.06,ICICI Bank,active,2024-08-12T22:16:53Z,False
A000788402,account,savings,327564.72,Punjab National Bank,active,2025-06-21T22:16:53Z,False
A000788403,account,credit,-35786.44,Central Bank of India,active,2024-07-27T22:16:53Z,False
A000788404,account,checking,47001.0,HDFC Bank,active,2023-04-10T22:16:53Z,False
A000788501,account,checking,47348.23,Bank of Baroda,active,2025-06-02T22:16:53Z,True
A000788601,account,checking,33922.27,IDBI Bank,active,2024-08-17T22:16:53Z,True
A000788701,account,savings,330773.5,IDBI Bank,active,2023-11-19T22:16:53Z,False
A000788702,account,savings,467679.27,Bank of Baroda,active,2024-07-21T22:16:53Z,False
A000788801,account,checking,3017.58,Indian Bank,active,2025-02-14T22:16:53Z,False
A000788802,account,checking,10962.2,HDFC Bank,active,2022-12-28T22:16:53Z,False
A000788803,account,savings,401424.22,State Bank of India,active,2025-08-21T22:16:53Z,False
A000788804,account,credit,-35575.19,Kotak Mahindra Bank,active,2025-08-22T22:16:53Z,False
A000788901,account,credit,-34576.16,Punjab National Bank,active,2023-04-20T22:16:53Z,False
A000788902,account,credit,-21878.33,Federal Bank,active,2022-12-14T22:16:53Z,False
A000788903,account,checking,47600.55,HDFC Bank,active,2024-04-23T22:16:53Z,False
A000789001,account,credit,-27293.69,Central Bank of India,active,2025-08-31T22:16:53Z,False
A000789002,account,checking,37417.34,Central Bank of India,active,2025-03-09T22:16:53Z,True
A000789101,account,savings,259565.71,Central Bank of India,active,2023-11-04T22:16:53Z,False
A000789201,account,credit,-49901.32,Union Bank of India,active,2023-12-30T22:16:53Z,False
A000789202,account,credit,-11758.08,Federal Bank,active,2024-07-13T22:16:53Z,False
A000789301,account,credit,-17178.49,Indian Bank,active,2023-05-29T22:16:53Z,False
A000789302,account,savings,224755.27,Canara Bank,active,2024-05-07T22:16:53Z,False
A000789401,account,savings,276923.27,ICICI Bank,active,2023-03-18T22:16:53Z,False
A000789402,account,checking,42173.67,Punjab National Bank,active,2023-07-12T22:16:53Z,False
A000789403,account,savings,153087.02,Axis Bank,active,2025-06-15T22:16:53Z,False
A000789501,account,credit,-8190.24,Federal Bank,active,2024-02-11T22:16:53Z,True
A000789601,account,credit,-22772.73,Kotak Mahindra Bank,active,2023-07-02T22:16:53Z,False
A000789602,account,credit,-19880.86,Punjab National Bank,active,2023-07-09T22:16:53Z,False
A000789701,account,checking,726.14,HDFC Bank,active,2025-05-24T22:16:53Z,False
A000789702,account,credit,-615.12,IDBI Bank,active,2025-08-20T22:16:53Z,False
A000789801,account,checking,18102.82,HDFC Bank,active,2025-08-30T22:16:54Z,True
A000789901,account,savings,227806.66,Yes Bank,active,2023-04-26T22:16:54Z,True
A000789902,account,credit,-47765.52,Yes Bank,active,2024-12-26T22:16:54Z,False
A000790001,account,checking,39834.08,Yes Bank,active,2023-12-30T22:16:54Z,False
A000790002,account,checking,40369.93,Axis Bank,active,2025-03-15T22:16:54Z,False
A000790003,account,savings,146774.64,State Bank of India,active,2025-02-05T22:16:54Z,False
A000790101,account,checking,27600.0,Syndicate Bank,active,2023-01-09T22:16:54Z,False
A000790201,account,credit,-44563.03,Central Bank of India,active,2025-05-29T22:16:54Z,False
A000790301,account,credit,-24822.89,Indian Overseas Bank,active,2024-07-09T22:16:54Z,False
A000790302,account,credit,-35056.47,Canara Bank,active,2023-10-12T22:16:54Z,True
A000790303,account,checking,20564.68,HDFC Bank,active,2024-10-13T22:16:54Z,False
A000790401,account,savings,14371.64,Bank of Baroda,active,2023-06-05T22:16:54Z,False
A000790402,account,savings,151811.98,Canara Bank,active,2025-09-07T22:16:54Z,False
A000790501,account,savings,119776.93,Punjab National Bank,active,2023-04-27T22:16:54Z,False
A000790502,account,checking,45067.58,Kotak Mahindra Bank,active,2023-02-27T22:16:54Z,False
A000790503,account,credit,-35532.71,HDFC Bank,active,2024-07-09T22:16:54Z,False
A000790504,account,credit,-8346.05,ICICI Bank,active,2023-09-27T22:16:54Z,False
A000790601,account,savings,404689.46,Bank of Baroda,active,2023-11-08T22:16:54Z,True
A000790602,account,credit,-49498.08,Federal Bank,active,2025-05-19T22:16:54Z,False
A000790701,account,credit,-25063.3,IDBI Bank,active,2024-06-14T22:16:54Z,True
A000790702,account,credit,-13075.63,Kotak Mahindra Bank,active,2024-10-31T22:16:54Z,False
A000790703,account,savings,291550.04,Punjab National Bank,active,2023-10-12T22:16:54Z,True
A000790704,account,credit,-837.96,Indian Bank,active,2025-07-04T22:16:54Z,False
A000790801,account,checking,42357.57,Federal Bank,active,2023-05-08T22:16:54Z,False
A000790802,account,checking,38539.66,IDBI Bank,active,2023-06-07T22:16:54Z,False
A000790901,account,checking,29125.0,Syndicate Bank,active,2023-01-26T22:16:54Z,False
A000791001,account,checking,43453.04,Indian Bank,active,2023-06-17T22:16:54Z,False
A000791101,account,credit,-12843.06,State Bank of India,active,2023-12-22T22:16:54Z,True
A000791102,account,savings,406051.33,Union Bank of India,active,2025-09-02T22:16:54Z,False
A000791201,account,checking,13692.57,Axis Bank,active,2023-10-14T22:16:54Z,False
A000791301,account,savings,297765.07,Yes Bank,active,2024-04-11T22:16:54Z,False
A000791401,account,checking,357.42,Canara Bank,active,2024-02-15T22:16:54Z,False
A000791402,account,checking,5493.24,State Bank of India,active,2023-05-19T22:16:54Z,False
A000791403,account,savings,421091.43,ICICI Bank,active,2024-08-14T22:16:54Z,False
A000791501,account,checking,42605.46,State Bank of India,active,2023-02-12T22:16:54Z,False
A000791601,account,credit,-25182.56,Indian Bank,active,2024-11-26T22:16:54Z,False
A000791602,account,savings,437364.09,Federal Bank,active,2024-02-20T22:16:54Z,True
A000791701,account,checking,39922.05,Yes Bank,active,2024-07-01T22:16:54Z,False
A000791801,account,credit,-41886.88,State Bank of India,active,2023-12-28T22:16:54Z,False
A000791802,account,credit,-36507.83,Axis Bank,active,2024-05-20T22:16:54Z,False
A000791901,account,credit,-11199.05,Yes Bank,active,2024-05-18T22:16:54Z,True
A000792001,account,savings,232163.9,Federal Bank,active,2025-05-22T22:16:54Z,False
A000792002,account,credit,-20708.82,State Bank of India,active,2025-07-02T22:16:54Z,False
A000792003,account,checking,22226.93,Central Bank of India,active,2025-01-14T22:16:54Z,False
A000792101,account,checking,35003.2,HDFC Bank,active,2023-06-17T22:16:54Z,False
A000792102,account,savings,1310.17,Punjab National Bank,active,2024-07-30T22:16:54Z,False
A000792201,account,credit,-7070.99,Union Bank of India,active,2023-08-03T22:16:54Z,False
A000792202,account,savings,239690.65,Kotak Mahindra Bank,active,2024-09-11T22:16:54Z,False
A000792301,account,checking,13421.64,Central Bank of India,active,2025-08-01T22:16:54Z,False
A000792302,account,savings,436959.01,Federal Bank,active,2024-09-19T22:16:54Z,False
A000792401,account,savings,445039.38,Punjab National Bank,active,2024-09-17T22:16:54Z,False
A000792402,account,credit,-45999.46,Axis Bank,active,2024-08-20T22:16:54Z,True
A000792501,account,credit,-16169.33,IDBI Bank,active,2024-09-24T22:16:54Z,False
A000792502,account,checking,35252.04,Canara Bank,active,2025-03-11T22:16:54Z,False
A000792601,account,credit,-32588.82,Yes Bank,active,2025-02-08T22:16:54Z,False
A000792602,account,checking,37016.9,Federal Bank,active,2023-08-22T22:16:54Z,False
A000792603,account,credit,-39339.49,Syndicate Bank,active,2024-09-27T22:16:54Z,False
A000792604,account,credit,-45373.13,State Bank of India,active,2023-02-06T22:16:54Z,False
A000792701,account,credit,-29853.3,Canara Bank,active,2025-01-07T22:16:54Z,False
A000792801,account,credit,-8708.0,IDBI Bank,active,2023-03-12T22:16:54Z,False
A000792901,account,savings,217811.83,Central Bank of India,active,2024-01-21T22:16:54Z,False
A000792902,account,credit,-2177.76,Central Bank of India,active,2022-12-17T22:16:54Z,False
A000793001,account,checking,43771.4,Yes Bank,active,2024-08-11T22:16:54Z,False
A000793002,account,checking,49970.63,Union Bank of India,active,2023-08-09T22:16:54Z,False
A000793101,account,savings,326611.29,HDFC Bank,active,2024-10-15T22:16:54Z,False
A000793102,account,savings,365530.79,Punjab National Bank,active,2023-06-15T22:16:54Z,False
A000793103,account,savings,445700.22,Syndicate Bank,active,2025-01-05T22:16:54Z,False
A000793201,account,credit,-14765.92,State Bank of India,active,2025-07-04T22:16:54Z,False
A000793301,account,checking,11543.61,Indian Overseas Bank,active,2024-01-27T22:16:54Z,False
A000793302,account,checking,14654.39,Union Bank of India,active,2024-08-05T22:16:54Z,False
A000793401,account,credit,-14155.15,Central Bank of India,active,2024-06-16T22:16:54Z,False
A000793501,account,savings,281342.74,ICICI Bank,active,2024-03-23T22:16:54Z,False
A000793601,account,savings,88940.6,IDBI Bank,active,2024-05-24T22:16:54Z,False
A000793602,account,savings,63919.88,Federal Bank,active,2024-12-03T22:16:54Z,False
A000793701,account,credit,-24560.83,Central Bank of India,active,2023-09-12T22:16:54Z,False
A000793702,account,checking,27342.49,Indian Bank,active,2024-11-22T22:16:54Z,False
A000793703,account,credit,-22876.81,HDFC Bank,active,2023-02-08T22:16:54Z,False
A000793801,account,savings,349391.84,Axis Bank,active,2024-07-28T22:16:54Z,True
A000793802,account,checking,37331.01,Axis Bank,active,2023-10-02T22:16:54Z,False
A000793803,account,credit,-4403.9,Canara Bank,active,2023-01-18T22:16:54Z,False
A000793901,account,credit,-15864.42,Bank of Baroda,active,2024-04-07T22:16:54Z,True
A000794001,account,checking,25817.38,ICICI Bank,active,2024-01-11T22:16:54Z,True
A000794002,account,checking,39754.78,HDFC Bank,active,2023-05-11T22:16:54Z,False
A000794101,account,savings,19336.57,Central Bank of India,active,2024-02-02T22:16:54Z,False
A000794102,account,savings,235504.3,Indian Bank,active,2025-03-26T22:16:54Z,False
A000794201,account,savings,198702.66,Kotak Mahindra Bank,active,2024-03-06T22:16:54Z,False
A000794301,account,checking,24471.44,Indian Overseas Bank,active,2025-07-23T22:16:54Z,False
A000794302,account,checking,13221.74,Central Bank of India,active,2023-10-09T22:16:54Z,True
A000794303,account,checking,46956.44,Bank of Baroda,active,2024-06-23T22:16:54Z,False
A000794401,account,savings,139739.0,Kotak Mahindra Bank,active,2024-05-08T22:16:54Z,False
A000794402,account,savings,181066.42,Federal Bank,active,2024-07-16T22:16:54Z,False
A000794501,account,credit,-11026.21,Syndicate Bank,active,2023-03-10T22:16:54Z,True
A000794601,account,savings,59687.15,Union Bank of India,active,2025-02-10T22:16:54Z,False
A000794602,account,credit,-45376.71,HDFC Bank,active,2025-03-22T22:16:54Z,False
A000794701,account,checking,11301.98,Union Bank of India,active,2023-09-22T22:16:54Z,False
A000794702,account,checking,25186.01,HDFC Bank,active,2025-05-05T22:16:54Z,False
A000794703,account,savings,140115.26,Indian Bank,active,2023-04-16T22:16:54Z,False
A000794704,account,credit,-6195.16,Central Bank of India,active,2025-07-18T22:16:54Z,False
A000794801,account,savings,214231.62,ICICI Bank,active,2024-10-11T22:16:54Z,False
A000794901,account,savings,414330.48,Punjab National Bank,active,2024-10-29T22:16:54Z,False
A000794902,account,savings,412042.8,ICICI Bank,active,2025-04-17T22:16:54Z,False
A000795001,account,credit,-15211.65,HDFC Bank,active,2023-01-25T22:16:54Z,False
A000795101,account,credit,-27454.64,HDFC Bank,active,2023-01-18T22:16:54Z,False
A000795102,account,savings,477100.46,IDBI Bank,active,2022-12-24T22:16:54Z,False
A000795103,account,checking,40375.25,Punjab National Bank,active,2023-05-09T22:16:54Z,False
A000795201,account,savings,42038.55,IDBI Bank,active,2024-06-28T22:16:54Z,False
A000795301,account,credit,-1174.37,ICICI Bank,active,2024-04-25T22:16:54Z,False
A000795302,account,credit,-8667.6,Canara Bank,active,2023-06-29T22:16:54Z,True
A000795401,account,checking,5887.31,Punjab National Bank,active,2023-12-08T22:16:54Z,False
A000795501,account,credit,-46088.94,Federal Bank,active,2025-02-22T22:16:54Z,False
A000795502,account,credit,-42870.96,Indian Overseas Bank,active,2023-12-20T22:16:54Z,False
A000795601,account,credit,-29528.3,Yes Bank,active,2024-06-27T22:16:54Z,False
A000795701,account,savings,124103.81,IDBI Bank,active,2023-07-28T22:16:54Z,False
A000795702,account,savings,233832.96,Indian Bank,active,2023-07-30T22:16:54Z,False
A000795703,account,credit,-28417.8,State Bank of India,active,2024-12-21T22:16:54Z,False
A000795704,account,savings,195880.27,Axis Bank,active,2023-09-21T22:16:54Z,False
A000795801,account,savings,81434.53,Syndicate Bank,active,2024-04-26T22:16:54Z,True
A000795802,account,checking,9025.79,HDFC Bank,active,2024-06-20T22:16:54Z,False
A000795803,account,credit,-34873.53,Yes Bank,active,2023-05-22T22:16:54Z,False
A000795804,account,savings,321973.34,Indian Overseas Bank,active,2023-07-25T22:16:54Z,False
A000795901,account,credit,-34054.61,Bank of Baroda,active,2023-09-11T22:16:54Z,True
A000796001,account,checking,47659.35,Canara Bank,active,2023-06-16T22:16:54Z,False
A000796002,account,checking,30268.65,Federal Bank,active,2023-03-06T22:16:54Z,False
A000796003,account,checking,44910.83,Punjab National Bank,active,2023-06-19T22:16:54Z,False
A000796004,account,credit,-31342.07,Yes Bank,active,2025-04-11T22:16:54Z,False
A000796101,account,savings,201141.1,Federal Bank,active,2024-01-21T22:16:54Z,False
A000796102,account,savings,15693.24,Kotak Mahindra Bank,active,2023-08-31T22:16:54Z,False
A000796201,account,checking,36153.7,Indian Bank,active,2024-02-29T22:16:54Z,False
A000796202,account,savings,350000.86,Syndicate Bank,active,2023-01-07T22:16:54Z,False
A000796203,account,checking,7359.51,Federal Bank,active,2024-04-27T22:16:54Z,False
A000796204,account,savings,437034.63,Union Bank of India,active,2025-05-27T22:16:54Z,False
A000796301,account,checking,45341.93,Axis Bank,active,2024-01-12T22:16:54Z,True
A000796302,account,checking,3636.95,Canara Bank,active,2023-10-18T22:16:54Z,False
A000796303,account,credit,-44243.65,Punjab National Bank,active,2025-05-30T22:16:54Z,False
A000796401,account,credit,-33309.82,Indian Overseas Bank,active,2024-06-27T22:16:54Z,False
A000796402,account,checking,32235.94,Bank of Baroda,active,2023-06-07T22:16:54Z,False
A000796501,account,credit,-28179.07,Central Bank of India,active,2023-05-15T22:16:54Z,False
A000796601,account,credit,-24679.98,Kotak Mahindra Bank,active,2024-12-27T22:16:54Z,False
A000796701,account,checking,3201.79,Central Bank of India,active,2024-09-07T22:16:54Z,True
A000796801,account,savings,266020.75,Canara Bank,active,2023-05-31T22:16:54Z,False
A000796802,account,credit,-8509.31,IDBI Bank,active,2025-04-22T22:16:54Z,False
A000796901,account,checking,47200.64,Indian Bank,active,2024-05-11T22:16:54Z,False
A000796902,account,credit,-222.75,Axis Bank,active,2023-07-15T22:16:54Z,False
A000797001,account,checking,13745.13,Axis Bank,active,2024-03-17T22:16:54Z,False
A000797002,account,checking,48904.94,Axis Bank,active,2025-06-12T22:16:54Z,False
A000797003,account,savings,276619.75,ICICI Bank,active,2025-07-19T22:16:54Z,False
A000797101,account,credit,-45979.75,IDBI Bank,active,2024-08-02T22:16:54Z,False
A000797102,account,savings,382449.24,Bank of Baroda,active,2024-02-18T22:16:54Z,False
A000797201,account,credit,-1844.07,HDFC Bank,active,2025-05-07T22:16:54Z,False
A000797202,account,savings,305563.32,Indian Overseas Bank,active,2023-11-14T22:16:54Z,False
A000797203,account,savings,463228.27,Bank of Baroda,active,2024-10-26T22:16:54Z,False
A000797204,account,credit,-16168.25,Bank of Baroda,active,2025-02-17T22:16:54Z,False
A000797301,account,savings,242174.73,Axis Bank,active,2025-04-28T22:16:54Z,False
A000797302,account,savings,85084.06,State Bank of India,active,2023-07-15T22:16:54Z,False
A000797401,account,checking,4881.54,Indian Overseas Bank,active,2023-03-07T22:16:54Z,False
A000797402,account,credit,-40114.99,ICICI Bank,active,2023-12-18T22:16:54Z,False
A000797403,account,checking,40765.09,Punjab National Bank,active,2023-06-05T22:16:54Z,False
A000797501,account,credit,-30042.77,Indian Bank,active,2025-04-05T22:16:54Z,False
A000797601,account,credit,-19369.49,ICICI Bank,active,2025-01-20T22:16:54Z,False
A000797602,account,checking,41451.99,ICICI Bank,active,2023-04-27T22:16:54Z,True
A000797603,account,checking,31752.03,Punjab National Bank,active,2023-10-18T22:16:54Z,False
